"","x","y","cell","Alder","Ash","Basswood","Beech","Birch","Cedarjuniper","Cherry","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Poplar","Spruce","Tamarack","Walnut","Willow","TBDT","TNDT","TNET","Total"
"2592",309000,806000,25504,0.000116386711994743,0.0370340406481865,0.0959854143063097,12.8262664952625,0.0193643311400808,0.0525373675216194,0.00230152073815132,0.113136166412933,0.483189836281186,0.0127409907734245,7.65683999427076,0.00784500258584321,0.0669115890208269,0.0965634459939176,0.598934668780326,0.172464451018407,0.0561485064251825,0.126942427038893,0.0276906996269969,0.0111027129970283,0.00133038120014114,0.492333966732863,0.0300801805063277,0.0243709280043491,0.498154570971783
"2593",309000,814000,25208,9.44786557523024e-05,0.0321131605487352,0.113093365527218,12.9490652586232,0.0201180271462776,0.0371614556812643,0.00242064056633174,0.143568368022368,0.457008987855556,0.0128274151024289,6.62750878674777,0.0107955259760844,0.0833553304657415,0.124089908562818,0.585491337974579,0.143970484955064,0.0788143197807986,0.112770692122665,0.0228042914306698,0.0120749906186634,0.00121678872741067,0.465191244181949,0.0289961763067303,0.0275882673744271,0.474528421774211
"2594",309000,822000,24912,8.01363650461353e-05,0.0225266573024125,0.0817289774000331,12.891106181241,0.0257164987995524,0.022442299093978,0.00215738086006793,0.153815011825925,0.419666042502351,0.0119725241752945,5.22966973248881,0.0145652467044314,0.0543040199320312,0.109618288551976,0.59006936231837,0.0519123193818415,0.0705168636736541,0.0865260823216365,0.0122457380344151,0.0117749701672624,0.00118122418717136,0.484550196145756,0.0287634333267064,0.0183287248934059,0.504885230833784
"2595",309000,830000,24616,7.63399510367292e-05,0.024879682098217,0.0887147588991917,12.9781028044355,0.0449388960033243,0.0213746009871696,0.00230060578785808,0.246161979556163,0.390154690337991,0.0125823145871776,4.4602079791687,0.0264631654617511,0.0541123109713603,0.185369577271948,0.643021508365676,0.0251920373608851,0.0921742505738594,0.06920778668815,0.00883012488014749,0.0164879720316509,0.00146538729818591,0.546777568537023,0.0314154672843572,0.019054359254262,0.577517659832486
"2596",309000,838000,24320,7.78370956287194e-05,0.0237970627762183,0.0835757497021923,13.2050455852562,0.0443927103779304,0.0179754706241178,0.00250268795602013,0.220705438475867,0.379716786029943,0.0130509946698296,3.64206505555549,0.0287487239410458,0.0530362565476808,0.195031684372332,0.596278586381499,0.0221896502860917,0.0577883976736874,0.0646512742422328,0.00742817807470844,0.0214949585974172,0.00170428359882359,0.529778405985443,0.0220829892236262,0.0161735130304722,0.562773669149238
"2597",309000,846000,24024,8.37465999095228e-05,0.0240313669365001,0.0698879396731613,13.4387814317645,0.0414422724983047,0.011641350230494,0.00266007598862866,0.119566769240691,0.353473656942431,0.0127261189218716,3.26150499803689,0.0183619826916026,0.0426184915087102,0.131232601067039,0.52157170084527,0.0248564423087036,0.0464058456836816,0.0607904660388744,0.00459435802712582,0.0225287122180998,0.00177084774402411,0.494779101554437,0.00774823758902449,0.0152490946654897,0.526957477198982
"2598",309000,854000,23728,9.56954828013605e-05,0.0246473782974552,0.0563866246022287,13.5161475594567,0.0406955768296712,0.0103128749261083,0.00288159091816172,0.0762263710642075,0.328247881533078,0.0126601455695014,2.96865976825948,0.0109703937377238,0.0362146575492458,0.092235300658012,0.446917797963294,0.0247283694636458,0.0440123541024813,0.0544685464879643,0.00304349632652622,0.0212536315407879,0.00187224425452208,0.457400691505368,0.00309075571995276,0.0174773146512214,0.489228449242614
"2599",309000,862000,23432,0.000115800187689204,0.0333833273296976,0.0593992353223681,13.6016107080724,0.051133936102538,0.0095033806809635,0.00328722026269427,0.088195261444694,0.326077123996225,0.0131729957872254,2.69359767614663,0.00882150957123728,0.0353200779976381,0.118728839601033,0.432499497833236,0.0317717631466017,0.0590471554981633,0.0485580474466145,0.00304990734363152,0.0227220564503849,0.00227196844217132,0.477270671518846,0.00285631994989305,0.022990035216867,0.514616529889324
"2600",309000,870000,23136,0.00014006547842431,0.0456403337359454,0.0585134425088088,13.6138301320557,0.058628706362457,0.0081819136973795,0.00345286743338149,0.112139115360032,0.317235424466216,0.0129008820215406,2.30551464340633,0.00811167881330869,0.0251537139903522,0.180913368589686,0.426653574369387,0.0279956841501929,0.0646310469271992,0.0460881185566863,0.00297117296904418,0.0230633463577945,0.0028529908714791,0.495734215925181,0.00329759731617982,0.0213311886171803,0.545654248671729
"2601",309000,878000,22840,0.000175156164583155,0.0741023643595513,0.0735827270762433,13.5191712682573,0.0747707925778095,0.00871426262085328,0.00387267996056314,0.172379152485314,0.296315987915466,0.0132014642278126,1.96887042543191,0.00983972901995717,0.0208528421853051,0.311942824489311,0.44827444332267,0.023514990395497,0.0795892670899585,0.0455335407786793,0.00369567295601695,0.0281614411964384,0.00392683629483469,0.54229934454731,0.00412995985368685,0.0197886436909199,0.605535401080533
"2602",309000,886000,22544,0.000224520743144121,0.162647101217939,0.118077673109577,13.583045365021,0.110530502763325,0.0128389041811152,0.0048582913304165,0.310028966443949,0.25659170276021,0.0148765977962189,1.73649714118914,0.015018568900554,0.0212383953656984,0.619791743187063,0.473792365861319,0.0214314632894136,0.107458982126933,0.0386896131003747,0.0053315450739506,0.0373075611885626,0.00550439316015181,0.595938331694566,0.0054263911732513,0.0218742162376716,0.668213089949359
"2603",309000,894000,22248,0.000274035466170384,0.290342795573499,0.16544616849578,13.6434593055494,0.142064607751987,0.0169773001463931,0.00608921294756059,0.378137310163973,0.198130173293238,0.0174491181048037,1.50414574470154,0.0233767051933161,0.0213845711009984,0.763793052259186,0.488349295751661,0.0140875306070681,0.0980249888140255,0.021767456869282,0.00657719881358527,0.0389193627621139,0.00610354171356415,0.661629008245013,0.0069461395711035,0.0193676595208649,0.744282648134501
"2604",309000,902000,21952,0.000314617301124353,0.415794452528461,0.25774854372975,13.5137239742879,0.197024979431181,0.0194271198557166,0.00873613308797242,0.435107981779112,0.129176277014723,0.0219222562121518,1.27843736770163,0.0379614193468249,0.0255204676006723,0.757963589436371,0.57164559600399,0.013956280878213,0.142514190829664,0.0134156645055191,0.00981187702910536,0.0397766307465892,0.00558837933976085,0.773782095797566,0.0106939766041865,0.0216705156225038,0.867122904071806
"2605",309000,910000,21656,0.000325746353102134,0.255375498001641,0.328074547122723,13.5590545039261,0.152162607402354,0.0178357052440424,0.0121603416783595,0.373106063679672,0.0886108653897296,0.0260879930085405,0.965302794937322,0.03118515865748,0.026622471588269,0.450548007109459,0.608770231462926,0.0136544115464507,0.32264736671383,0.00734940828582508,0.010616485371888,0.037566620876794,0.00396499268342936,0.857371211295386,0.010985672004907,0.0271447813963708,0.949139120905651
"2606",309000,918000,21360,0.000331249436407381,0.26275747997954,0.609987381353022,13.8094442380717,0.155511504631143,0.0218395823842584,0.0189524312129322,0.556304285573589,0.0673160442198647,0.0325848417648683,0.643390859803798,0.0301944810700869,0.0445570028829729,0.612319501474366,0.745495645985387,0.0280922789337284,0.78755893342349,0.0046416879585952,0.0171398027569774,0.0550829743980362,0.0031370487872526,1.01766243834011,0.0174943977066647,0.0511262509116756,1.12400846290896
"2607",309000,926000,21064,0.000305750923791164,0.217062547807625,0.693419719441919,14.1152254734592,0.104445125509917,0.0184231321266437,0.0210698402578362,0.494333159405634,0.0430821226458908,0.0318151958245477,0.36328542049371,0.0274219073434692,0.0703784707684443,0.627068161874057,0.784296856416797,0.0490612622593697,0.696145267985929,0.00389897136795926,0.0279765070810273,0.0798275698564998,0.0022483640854316,1.11058804261361,0.028806703438032,0.0777997736510194,1.22580917580181
"2608",309000,934000,20768,0.000280741716374393,0.226349117972179,0.825274535401894,14.380660795645,0.0827839386082938,0.0162193502465538,0.0201685664248582,0.48590678934791,0.0245328199402075,0.0285241840666315,0.18999406652417,0.0333987690491715,0.113786240991309,0.871511928804349,0.771335656895822,0.0606186930872212,0.4083998172224,0.00387080035229111,0.0346815097036975,0.1235573293551,0.00165630200466539,1.22784944595199,0.0353026829187079,0.0990670768246396,1.37988632161097
"2609",309000,942000,20472,0.000266100727972966,0.292594937342394,1.14237131615508,14.4188410728786,0.0969823218532128,0.0173985210678538,0.0195577245000266,0.58077277441531,0.0197464442759591,0.0252350885254895,0.114919113129626,0.0575990706419439,0.181855395592308,1.34267151685034,0.780353192778647,0.0834393976947474,0.249886875026005,0.00407809351543489,0.0395037950084868,0.208877020016071,0.00133257249560086,1.41756650636852,0.039600343824481,0.147252153314243,1.59845109536292
"2610",309000,950000,20176,0.000246396018190655,0.308983691140488,1.65110648135233,14.6127427709361,0.145835401842866,0.0187856258944359,0.0179452204850727,0.680624804136634,0.0210497482769036,0.0207085736257329,0.088907675488045,0.102094688380359,0.230485539961941,1.78119386129726,0.798248021234972,0.128518262675667,0.229896087542248,0.00489123616296946,0.0397776512231146,0.317188174554652,0.00112373927159034,1.62260693535157,0.0396821246092592,0.229297272903193,1.80880902334675
