"","lon","lat","TotalBiomass_Mgha"
"1",-95.1033771369295,49.3631091057159,14.795322155302
"2",-95.0047771369295,49.3631091057159,20.3341080705366
"3",-94.9061771369295,49.3631091057159,21.6740318805515
"4",-95.2019771369295,49.2914091057159,15.9537044497781
"5",-95.1033771369295,49.2914091057159,17.8223338508769
"6",-95.0047771369295,49.2914091057159,20.4455587925741
"7",-94.9061771369295,49.2914091057159,22.1649657542432
"8",-94.8075771369295,49.2914091057159,22.9484085495983
"9",-95.1033771369295,49.2197091057159,21.8592070964143
"10",-95.0047771369295,49.2197091057159,22.8126508980355
"11",-94.9061771369295,49.2197091057159,23.8653821485246
"12",-94.8075771369295,49.2197091057159,24.4303910372759
"13",-95.1033771369295,49.1480091057159,24.4771328128395
"14",-95.0047771369295,49.1480091057159,24.8862016531071
"15",-94.9061771369295,49.1480091057159,24.8974589125176
"16",-94.8075771369295,49.1480091057159,25.7693024336897
"17",-95.1033771369295,49.0763091057159,29.5624142766397
"18",-95.0047771369295,49.0763091057159,30.8734860737332
"19",-94.9061771369295,49.0763091057159,29.3874754025387
"20",-94.8075771369295,49.0763091057159,29.1132741289008
"21",-97.0753771369295,49.0046091057159,0.0565042068675705
"22",-96.9767771369295,49.0046091057159,0.195660388003319
"23",-96.8781771369295,49.0046091057159,1.02317642979968
"24",-96.7795771369295,49.0046091057159,2.3758268652217
"25",-96.6809771369295,49.0046091057159,2.4389175435921
"26",-96.5823771369295,49.0046091057159,1.43128184371439
"27",-96.4837771369295,49.0046091057159,1.89388776967027
"28",-96.3851771369295,49.0046091057159,2.74049814269506
"29",-96.2865771369295,49.0046091057159,3.33850434342077
"30",-96.1879771369295,49.0046091057159,3.81528453040309
"31",-96.0893771369295,49.0046091057159,4.68167669028439
"32",-95.9907771369295,49.0046091057159,6.31341585551014
"33",-95.8921771369295,49.0046091057159,8.00055761008514
"34",-95.7935771369295,49.0046091057159,7.13884814306442
"35",-95.6949771369295,49.0046091057159,13.3648203183736
"36",-95.5963771369295,49.0046091057159,20.6460016150957
"37",-95.4977771369295,49.0046091057159,26.0141101852372
"38",-95.3991771369295,49.0046091057159,30.38399738238
"39",-95.3005771369295,49.0046091057159,36.8018108984332
"40",-95.2019771369295,49.0046091057159,42.1205069285092
"41",-95.1033771369295,49.0046091057159,42.8665291852069
"42",-95.0047771369295,49.0046091057159,40.7314620247438
"43",-94.9061771369295,49.0046091057159,36.8105332362108
"44",-94.8075771369295,49.0046091057159,33.3942256620721
"45",-94.7089771369295,49.0046091057159,33.895464435608
"46",-97.0753771369295,48.9329091057159,0.0650971930918166
"47",-96.9767771369295,48.9329091057159,0.140135185007685
"48",-96.8781771369295,48.9329091057159,0.721991028762598
"49",-96.7795771369295,48.9329091057159,2.3367405033365
"50",-96.6809771369295,48.9329091057159,2.26700569938163
"51",-96.5823771369295,48.9329091057159,1.49503301635032
"52",-96.4837771369295,48.9329091057159,1.78098823251731
"53",-96.3851771369295,48.9329091057159,2.76775478967586
"54",-96.2865771369295,48.9329091057159,3.59638466521595
"55",-96.1879771369295,48.9329091057159,3.81942626586195
"56",-96.0893771369295,48.9329091057159,3.52535542829801
"57",-95.9907771369295,48.9329091057159,3.32040049583036
"58",-95.8921771369295,48.9329091057159,3.80696768574665
"59",-95.7935771369295,48.9329091057159,6.21468518297026
"60",-95.6949771369295,48.9329091057159,12.3098521790424
"61",-95.5963771369295,48.9329091057159,20.3783532755886
"62",-95.4977771369295,48.9329091057159,26.7382530893008
"63",-95.3991771369295,48.9329091057159,31.1192703533047
"64",-95.3005771369295,48.9329091057159,38.3185869703221
"65",-95.2019771369295,48.9329091057159,48.4419681349862
"66",-95.1033771369295,48.9329091057159,53.2622870738951
"67",-95.0047771369295,48.9329091057159,49.3822873996301
"68",-94.9061771369295,48.9329091057159,42.4559343081962
"69",-94.8075771369295,48.9329091057159,36.8725517518731
"70",-94.7089771369295,48.9329091057159,36.2992376253164
"71",-97.1739771369295,48.8612091057159,0.0916505818086535
"72",-97.0753771369295,48.8612091057159,0.0937503185432996
"73",-96.9767771369295,48.8612091057159,0.104492829030756
"74",-96.8781771369295,48.8612091057159,0.466458658115727
"75",-96.7795771369295,48.8612091057159,1.69135588224114
"76",-96.6809771369295,48.8612091057159,1.69578974869291
"77",-96.5823771369295,48.8612091057159,1.63773986945344
"78",-96.4837771369295,48.8612091057159,2.5539440489886
"79",-96.3851771369295,48.8612091057159,3.74657747386169
"80",-96.2865771369295,48.8612091057159,4.12495364204145
"81",-96.1879771369295,48.8612091057159,3.43186562746938
"82",-96.0893771369295,48.8612091057159,1.98306508430856
"83",-95.9907771369295,48.8612091057159,1.05460646469574
"84",-95.8921771369295,48.8612091057159,1.07291862995851
"85",-95.7935771369295,48.8612091057159,2.79318927377463
"86",-95.6949771369295,48.8612091057159,10.9685132777625
"87",-95.5963771369295,48.8612091057159,21.3739881159142
"88",-95.4977771369295,48.8612091057159,27.37572737803
"89",-95.3991771369295,48.8612091057159,28.2401126563369
"90",-95.3005771369295,48.8612091057159,31.6137156402106
"91",-95.2019771369295,48.8612091057159,44.5320356492361
"92",-95.1033771369295,48.8612091057159,52.7871088344311
"93",-95.0047771369295,48.8612091057159,49.8496030323079
"94",-94.9061771369295,48.8612091057159,43.163467362356
"95",-94.8075771369295,48.8612091057159,38.4543742855541
"96",-94.7089771369295,48.8612091057159,37.5954789364655
"97",-97.1739771369295,48.7895091057159,0.142895555760766
