"","x","y","cell","Alder","Ash","Basswood","Beech","Birch","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
"2013",165000,1342000,5654,NA,NA,NA,NA,17.2779909785267,NA,11.5305287349654,NA,NA,NA,44.9340875937715,NA,NA,NA,NA,NA,NA,NA,NA,41.0901272002757,6.35275505505604,6.12422559221777,NA,11.9955521810764,NA,NA,NA,NA
"2014",165000,1350000,5358,NA,1.19676960493591,NA,NA,NA,NA,2.59484255157671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72941015514374,2.30737344148055,0.543686249158524,NA,4.03410461972712,NA,NA,NA,NA
"2015",165000,1358000,5062,NA,NA,NA,NA,7.35811407388876,NA,56.2283647430472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21998182134891,NA,1.45884027667026,NA,NA,NA,NA
"2016",165000,1366000,4766,NA,NA,NA,NA,NA,NA,0.13682114796098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30146960025471,NA,0.753239817693991,NA,NA,NA,NA
"2017",165000,1374000,4470,NA,NA,NA,NA,7.42685089144556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0793455715456,2.88723131970069,NA,3.58482954675705,NA,NA,NA,0.525753292670132
"2018",165000,1382000,4174,NA,1.82261919238871,NA,NA,30.9037348384358,NA,19.3160312362931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3642161808519,7.01855743527906,NA,13.6011236475856,NA,NA,NA,3.25455022025313
"2019",165000,1390000,3878,NA,2.66930017451504,5.54298566414181,NA,19.4755603621883,NA,19.5006219492389,NA,NA,NA,7.97796427948713,NA,NA,NA,NA,NA,NA,NA,NA,30.6999213569412,19.0270072971856,5.82673960960291,NA,11.914142253507,NA,NA,NA,NA
"2020",165000,1398000,3582,NA,1.57620983852905,NA,NA,8.84043908605566,NA,4.95627751646947,NA,NA,NA,18.8584689631119,NA,NA,NA,NA,NA,NA,NA,NA,19.1220317768454,91.6398869748824,11.4521574772815,NA,11.5057106851579,NA,NA,NA,7.25350718046073
"2021",165000,1406000,3286,NA,12.1644927394171,NA,NA,76.981642293252,NA,66.6858546754968,NA,NA,587.356995513227,44.4175430695449,NA,NA,NA,NA,NA,NA,NA,NA,3.57803146920442,188.166331627508,11.9012291440915,NA,25.5747552422174,NA,NA,NA,NA
"2022",165000,1414000,2990,NA,NA,68.3750833312694,NA,11.0611380102212,NA,NA,NA,NA,NA,8.22249627657268,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3967657268041,19.4772450768006,NA,8.50824262335078,NA,NA,NA,NA
"2023",165000,1422000,2694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89465063492579,0.016789317027529,NA,NA,2.19999890070713,NA,NA,NA,1.67393441007546
"2024",173000,822000,24895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02751300324193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025",173000,830000,24599,NA,0.0852652509056711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67913266566167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026",173000,838000,24303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0881487780158288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027",173000,846000,24007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.46662988002371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028",173000,854000,23711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9394227891872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2029",173000,862000,23415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3865902391177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2030",173000,870000,23119,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8537524338926,NA,NA,NA,NA,NA,6.66330812771275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.264722439745,NA
"2031",173000,878000,22823,NA,40.8127374699795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73148530710087,NA,7.29772899121,NA,4.31664362275172,NA,NA,3.40118586177067,NA,NA,NA,NA,NA,NA,NA
"2032",173000,886000,22527,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0720591125446,NA,NA,NA,NA,NA,NA,NA,9.60316855603425,NA,NA,10.9085269776472,NA,NA,NA,NA,NA,NA,0.0623327630341995
"2033",173000,894000,22231,NA,NA,NA,NA,NA,NA,NA,14.0901913013421,NA,34.6752974482125,NA,NA,NA,NA,NA,NA,NA,9.44186699313457,NA,NA,33.0799515042493,NA,NA,NA,NA,NA,NA,NA
"2034",173000,902000,21935,NA,19.2126741300318,33.808299089092,NA,NA,NA,NA,0.31593103272933,NA,5.59514614650234,NA,NA,NA,14.0856844586256,16.1223633854934,28.8434343641652,NA,8.22312050613612,NA,NA,7.8491620178166,NA,NA,NA,NA,NA,14.3913776564027,0.0177721781200742
"2035",173000,910000,21639,NA,6.90022535889164,14.1982440389887,NA,NA,NA,NA,NA,NA,38.3689883310432,NA,NA,NA,18.8050062385353,7.75041349868129,8.31006580456599,NA,11.9897470426295,NA,NA,0.979817859950932,NA,NA,NA,NA,NA,9.2775393632511,NA
"2036",173000,918000,21343,NA,4.46364587998315,26.1705414011881,NA,NA,NA,NA,NA,NA,29.551208590232,NA,NA,NA,6.8669543477727,3.85221309186736,14.0714112357698,NA,23.2143826933269,NA,NA,3.31072466575632,NA,NA,NA,NA,NA,NA,NA
"2037",173000,926000,21047,NA,27.8286359480289,34.6739555948842,NA,NA,NA,NA,2.63233640121045,NA,23.3993054639696,NA,NA,NA,12.5837910802452,12.8863922345588,15.7640447796387,NA,46.0574618863268,NA,NA,0.0772782162855865,NA,NA,NA,NA,NA,17.1671164965959,0.61158482333981
"2038",173000,934000,20751,NA,5.77184511084478,33.8274859355602,NA,NA,NA,NA,NA,NA,15.4013600342315,NA,NA,NA,21.4809749554247,13.8829685550045,13.0838746176392,NA,22.0934884837853,NA,NA,1.03884586910809,NA,NA,NA,NA,NA,NA,NA
"2039",173000,942000,20455,NA,3.69740418005666,27.6033031304294,NA,NA,NA,NA,NA,NA,26.8578346008179,NA,NA,NA,NA,10.938126137573,3.37771809814905,NA,19.1176557094831,NA,NA,11.4087787077996,NA,NA,NA,NA,NA,NA,0.00984341229435965
"2040",173000,950000,20159,NA,14.5008933131582,45.5942042799605,NA,NA,NA,NA,NA,NA,48.6979655554306,NA,NA,NA,NA,5.13109080763655,6.03207755364449,NA,4.27541665033925,NA,NA,11.0358103582103,NA,NA,NA,NA,NA,NA,NA
"2041",173000,958000,19863,NA,4.52817846347939,26.5755341869133,NA,NA,NA,NA,0.512030957346723,NA,16.6282214193443,NA,NA,NA,10.0984597347931,5.26638313750453,27.3309109923123,NA,13.1377553967638,NA,NA,7.24750569338026,NA,NA,NA,NA,NA,16.6915061954536,1.33418023891518
"2042",173000,966000,19567,NA,6.19105368724446,60.0645353191194,NA,17.4638950144758,NA,NA,11.9711519557652,NA,19.9420536826025,NA,NA,NA,37.9293607291515,11.7400484635812,39.9026828667947,NA,20.5722063670983,NA,NA,9.85120444789465,NA,NA,NA,NA,NA,0.179376772361502,NA
"2043",173000,974000,19271,NA,1.93238293210657,20.2019464212855,NA,NA,NA,NA,NA,NA,29.8846989852677,NA,NA,NA,8.4753487059139,16.2557723149765,39.93824524375,NA,28.0550636302408,NA,NA,NA,NA,NA,1.32357960148525,NA,NA,19.7047328594585,NA
"2044",173000,982000,18975,NA,13.8755033733695,29.4324389619586,NA,NA,NA,NA,NA,NA,19.3162114991531,NA,NA,NA,26.5088804216815,8.23479582529215,31.1206338380849,NA,34.5142083966859,NA,NA,16.102462396805,NA,NA,NA,NA,NA,NA,NA
"2045",173000,990000,18679,NA,11.4284693115455,43.2691024125808,NA,NA,NA,NA,28.0851853316867,NA,25.035657967232,NA,NA,NA,29.8765588424434,7.51780824902535,38.2991620703571,NA,24.0697565891294,NA,NA,10.7913219053518,NA,NA,NA,NA,NA,18.1635334290328,0.403458913810425
"2046",173000,998000,18383,NA,8.01688997239621,118.512884190231,NA,NA,NA,NA,NA,NA,29.8812598228475,NA,NA,NA,14.6211106963444,21.3938762356808,36.9782151869226,NA,37.1299135577707,NA,NA,30.7029044963487,NA,NA,NA,NA,NA,16.431294600216,4.99243952639486
"2047",173000,1006000,18087,NA,14.4619916131095,30.4979112573847,NA,NA,NA,NA,NA,NA,36.0316836697076,NA,NA,NA,28.453338256861,30.9388733347386,9.20600287083059,NA,76.0395767853397,NA,NA,13.6796422152008,NA,NA,0.550323894982506,NA,NA,6.40331413193897,0
"2048",173000,1014000,17791,NA,1.09131496421432,9.07670275474338,NA,NA,NA,NA,NA,NA,6.11692047354787,NA,NA,NA,1.47960995289975,4.54893106608474,18.3402104906465,NA,20.2272933078392,NA,NA,4.36849602214988,NA,NA,NA,NA,NA,74.5894953859018,NA
"2049",173000,1022000,17495,NA,6.22954061471353,NA,NA,NA,NA,NA,NA,NA,12.2107241650326,NA,NA,NA,NA,3.87959303898168,12.4549526329752,NA,9.18469457121372,NA,NA,1.078263647885,NA,NA,0.0276118690216176,NA,NA,NA,NA
"2050",173000,1030000,17199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984620639198207,NA,NA,5.40181658262331,NA,NA,2.57088879555403,NA,NA,4.58862880092453,NA,NA,NA,NA,NA,NA,NA
"2051",173000,1038000,16903,NA,0.278045931950262,NA,NA,NA,NA,NA,NA,NA,0.0426850174492123,NA,NA,NA,NA,NA,NA,NA,0.921992204669668,NA,NA,1.57653430319979,NA,NA,14.8665293063415,NA,NA,NA,NA
"2052",173000,1046000,16607,NA,3.67299309371962,NA,NA,16.8349779997503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40323483325731,NA,NA,1.19855904675621,NA,NA,4.58529353502582,NA,NA,NA,NA
"2053",173000,1054000,16311,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336902972093613,NA,NA,NA,NA,NA,3.47969869222309,NA,0.835602752339341,NA,NA,6.38121483831334,NA,NA,2.76640108798397,NA,NA,NA,NA
"2054",173000,1062000,16015,NA,21.212454166533,13.2473293347996,NA,NA,NA,NA,NA,NA,25.5787187403204,NA,NA,NA,NA,5.39861010754817,13.712936219497,NA,17.773031998595,NA,1.79673627872512,18.353585196841,NA,NA,NA,NA,NA,NA,NA
"2055",173000,1070000,15719,NA,27.3104261232566,37.3979357953551,NA,42.3112794945849,NA,NA,NA,NA,60.0589942975658,NA,NA,NA,NA,7.56877344604584,20.0901388928363,NA,52.6496291415285,NA,NA,71.2749217218606,NA,NA,6.58717645532519,NA,NA,NA,NA
"2056",173000,1078000,15423,NA,20.5228042654128,29.4259597033328,NA,59.4892518858291,NA,NA,NA,NA,31.7398680858142,NA,NA,NA,NA,1.54844616162235,21.955938848457,NA,48.5311648081861,NA,NA,15.1250423862823,83.8956488708538,NA,17.9222262344941,NA,NA,NA,NA
"2057",173000,1086000,15127,NA,15.5108966113974,25.33750822299,NA,17.5115818220195,NA,NA,NA,NA,24.1811064588764,NA,NA,NA,NA,NA,24.0686489305581,NA,45.5608616026185,NA,84.4421692298965,10.760250747244,NA,NA,18.8221314379623,NA,NA,NA,NA
"2058",173000,1094000,14831,NA,23.6837937682724,31.1742197642522,NA,6.36129258901758,NA,NA,NA,NA,57.6735487064518,NA,NA,NA,NA,NA,50.3919267759224,NA,170.537645845347,NA,99.079747302878,11.5321615798738,1.08202989967913,NA,5.85964453731378,NA,NA,NA,NA
"2059",173000,1102000,14535,NA,11.3941050060303,1.91962672214858,NA,13.9834903087143,NA,NA,NA,NA,0.721190679614877,NA,NA,NA,NA,NA,30.062129863682,NA,20.7134817271597,NA,66.5116773296149,11.3907615265919,9.34224002080938,NA,8.43387292784228,NA,NA,NA,4.30562606405215
"2060",173000,1110000,14239,NA,13.3904420066446,NA,NA,69.6861427261501,NA,NA,NA,NA,5.83915518985572,2.33513992319282,NA,NA,NA,0,5.53358132035084,NA,19.7509871143801,NA,13.026314829105,20.7019780879504,1.80054774227925,NA,18.9185253985775,NA,NA,NA,4.45799955622401
"2061",173000,1118000,13943,NA,14.6856570838486,7.51651042674574,NA,14.5397251200055,NA,NA,NA,NA,10.4385545758254,6.07261000752911,NA,NA,NA,12.6057882216203,19.0087313093239,NA,36.9561520956667,NA,80.4581611316824,40.0690244037286,10.7061732808288,NA,56.7103497885836,NA,NA,NA,NA
"2062",173000,1126000,13647,NA,20.5347626986781,46.4133524685328,NA,13.6370582863628,NA,NA,NA,NA,0.346285761655564,NA,NA,NA,NA,NA,15.9834195887195,NA,14.318621457595,NA,16.3113991742267,12.4570522983474,1.2701051483854,NA,3.68881556261409,NA,NA,NA,NA
"2063",173000,1134000,13351,NA,NA,11.9513537113778,NA,6.10295424610646,NA,NA,NA,NA,24.7154681865552,NA,NA,NA,NA,NA,15.7014326430402,NA,25.5868425736717,NA,249.411252946651,15.2474609020503,14.8550478217008,NA,2.13713553901435,NA,NA,NA,NA
"2064",173000,1142000,13055,NA,19.0970089379579,12.4853734138677,NA,15.7310189105787,NA,NA,NA,NA,2.6572007822032,15.5419115094728,NA,NA,NA,NA,NA,NA,2.48984496979806,NA,11.2530297102001,4.01084828883805,0.997926698870497,NA,10.3037079857636,NA,NA,NA,NA
"2065",173000,1150000,12759,NA,13.8355584927223,NA,NA,0.838978425610997,NA,NA,NA,NA,8.70339622639814,NA,NA,NA,NA,NA,NA,NA,10.9905888344402,NA,11.0294791663648,0.495806922559476,0.223394609812033,NA,2.97672037407931,NA,NA,NA,NA
"2066",173000,1158000,12463,NA,233.849010807842,31.0903689115277,NA,3.46941222212159,NA,NA,NA,NA,181.134938873399,NA,NA,NA,NA,NA,1.8696950028136,NA,4.13467413638251,NA,14.6562784121306,1.29024176561435,100.826096846255,NA,34.5761341479346,NA,NA,NA,NA
"2067",173000,1166000,12167,NA,1.41420204581219,NA,NA,0.43488940951418,NA,NA,NA,NA,11.959389540728,NA,NA,NA,NA,NA,NA,NA,0.465267224635006,NA,15.7274578205335,2.77467727939831,0.974907167315461,NA,2.29133169896264,NA,NA,NA,NA
"2068",173000,1174000,11871,NA,3.11012505769565,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3469632423155,5.04017686204581,NA,NA,NA,NA,NA,NA,NA
"2069",173000,1182000,11575,NA,NA,NA,NA,2.2782347129789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27841104540465,NA,2.93948844034237,NA,18.3520054310941,56.0744800114496,26.3692517478997,NA,5.74958570052886,NA,NA,NA,0.691969921366109
"2070",173000,1190000,11279,NA,2.83944134431561,21.8549805166997,NA,14.9952346844787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12796272180259,NA,9.65404961591091,NA,33.8695942076132,22.8748390446313,4.00671199741694,NA,1.08732121727324,NA,0,0.670452463587779,NA
"2071",173000,1198000,10983,NA,8.90974090580447,5.49620933287462,NA,13.3270226682882,NA,30.4162272186395,NA,NA,20.2638821815124,8.84910496034822,NA,NA,NA,NA,53.1825134514298,NA,14.8974393831952,NA,93.5161756421385,25.4126286955108,13.073762207242,NA,3.96841160273603,NA,NA,NA,NA
"2072",173000,1206000,10687,NA,0.900773569177231,9.65122613741439,NA,10.0446790849934,NA,36.4504937775043,NA,NA,0,31.8440596695825,NA,NA,NA,23.4035376233749,9.40004287618499,NA,7.48454709332526,NA,39.9451082634955,13.9170197148708,19.1371543324076,NA,22.9890709800785,NA,NA,NA,NA
"2073",173000,1214000,10391,NA,3.74717456847507,7.68182986199518,NA,7.58347924435565,NA,38.5107334147843,NA,NA,9.00427187480717,20.2783735050811,NA,NA,NA,4.71108594476285,25.5539684255853,NA,9.12719770653686,NA,35.866030816543,14.5068919149451,39.6865979900291,NA,3.10636030477056,NA,NA,NA,1.85259552307685
"2074",173000,1222000,10095,NA,17.3454360804339,36.4993642121072,NA,42.0517916266446,NA,0,NA,NA,6.95043877411338,4.24984869122927,NA,NA,NA,5.08797138761062,23.9730892105855,NA,30.1488933870877,NA,35.9065400011053,5.20201841890299,NA,NA,53.7326654543888,NA,NA,NA,NA
"2075",173000,1230000,9799,NA,30.941089886399,11.3221788285873,NA,84.9516424686744,NA,45.8748943164074,NA,NA,42.0277370229457,10.5426308211828,NA,NA,NA,10.9622760059708,22.7746914689051,NA,294.67978043533,NA,179.642757688054,181.90947211037,17.316373877054,NA,14.2664362657258,NA,NA,NA,NA
"2076",173000,1238000,9503,NA,11.8713930995966,NA,NA,46.2120127217248,NA,10.7883250687479,NA,NA,23.6035499204369,9.72822180678377,NA,NA,NA,NA,18.2636833666256,NA,5.78431458061577,NA,NA,62.6952712224088,7.08889636098957,NA,15.4575136612274,NA,NA,NA,NA
"2077",173000,1246000,9207,NA,NA,3.96125971563723,NA,NA,NA,14.303423546063,NA,NA,1.6836114046558,2.05192489612575,NA,NA,NA,NA,2.18594250739153,NA,1.319195652672,NA,0.0603804713666757,10.2566870065482,3.66685058014809,NA,7.97378111228106,NA,NA,NA,NA
"2078",173000,1254000,8911,NA,6.65968135845934,NA,NA,1.99016451864366,NA,8.58459380526926,NA,NA,NA,0.798406884015413,NA,NA,NA,NA,NA,NA,NA,NA,9.98786710235851,2.60194754693334,0.235087352111053,NA,3.81393569970278,NA,NA,NA,NA
"2079",173000,1262000,8615,NA,NA,NA,NA,NA,NA,147.447288367423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0192410878286741,NA,0.07216095136763,NA,NA,NA,14.8879614935304,NA,NA,NA,NA
"2080",173000,1270000,8319,NA,NA,NA,NA,11.5037618373449,NA,8.95231680280678,NA,NA,61.2966273092494,19.2412139178514,NA,NA,NA,0.967026237687977,6.97022221884799,NA,15.4600948886116,NA,9.18672888062598,2.93157424450745,1.47197628122083,NA,5.72707600187503,NA,NA,NA,NA
"2081",173000,1278000,8023,NA,NA,7.55384262563132,NA,8.70215429193024,NA,5.51641117511977,NA,NA,0.667361253376588,85.8628614453426,NA,NA,NA,NA,0.374259317728453,NA,NA,NA,7.83036108525975,9.66690535679583,3.09930382450036,NA,10.7513661796903,NA,NA,NA,NA
"2082",173000,1286000,7727,NA,NA,13.8286271634926,NA,8.67388854303039,NA,21.2211596561107,NA,NA,22.3465984465001,19.8008284894768,NA,NA,NA,NA,NA,NA,6.82068974205682,NA,22.1707758143059,24.3642190600108,35.2793699812319,NA,11.992826638623,NA,NA,NA,NA
"2083",173000,1294000,7431,NA,37.6468043677316,13.2150412370175,NA,59.0974791572692,NA,7.04208995389554,NA,NA,12.9650754165804,18.1907987870969,NA,NA,NA,NA,NA,NA,31.9524043579337,NA,25.3340084603837,143.148291438197,18.1019675735423,NA,18.0026062976705,NA,NA,NA,6.37414240890002
"2084",173000,1302000,7135,NA,7.47800145329003,27.9021656612602,NA,21.1841726648773,NA,10.4057447978283,NA,NA,14.3777793087156,18.3936560246534,NA,NA,NA,NA,5.17678883831552,NA,NA,NA,48.2574119485377,34.9831616953235,24.4980725669067,NA,16.0939486143435,NA,NA,NA,1.09907410433103
"2085",173000,1310000,6839,NA,6.37939460279709,4.40229710221637,NA,32.3236795556615,NA,11.6186775794733,NA,NA,0.792587323234787,11.4883296655296,NA,NA,NA,NA,1.06391224929845,NA,NA,NA,83.0629999178592,16.0298585438776,11.4110156994642,NA,13.2003307205519,NA,NA,NA,NA
"2086",173000,1318000,6543,NA,6.45325767711564,5.19362534560077,NA,28.7435046551863,NA,16.0101200266435,NA,NA,NA,9.82967025359622,NA,NA,NA,7.53171824721999,NA,NA,NA,NA,68.7576011405013,57.6975927685759,8.27980745204129,NA,18.4251203339832,NA,NA,NA,0.193635208435896
"2087",173000,1326000,6247,NA,2.15782209977363,31.356362191686,NA,36.5075260294347,NA,12.6469539839225,NA,NA,5.55330350149171,15.0877470586041,NA,NA,NA,NA,23.466620583157,NA,NA,NA,34.5460217670064,17.4867857364216,9.76621691850256,NA,9.04988805555955,NA,NA,NA,NA
"2088",173000,1334000,5951,NA,NA,NA,NA,68.2542294411646,NA,15.1546670550272,NA,NA,NA,12.595750638655,NA,NA,NA,NA,NA,NA,NA,NA,30.5689142735335,41.8929169028548,9.05828594323618,NA,15.4659015439512,NA,NA,NA,NA
"2089",173000,1342000,5655,NA,3.24236308704806,NA,NA,32.9429716828731,NA,20.9771659134515,NA,NA,NA,1.49263946798561,NA,NA,NA,NA,NA,NA,NA,NA,45.9264150979873,4.90287819080536,2.9763272955942,NA,19.9352556548823,NA,NA,NA,0
"2090",173000,1350000,5359,NA,NA,NA,NA,2.58428207310608,NA,10.761564980388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.23012393248324,4.98706923897304,NA,14.2125082981806,NA,NA,NA,NA
"2091",173000,1358000,5063,NA,NA,NA,NA,NA,NA,61.7759228686254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.93116553562,NA,7.03287140260349,NA,NA,NA,NA
"2092",173000,1366000,4767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71316685452446,NA,2.96063852210084,NA,NA,NA,NA
"2093",173000,1374000,4471,NA,NA,NA,NA,6.63494791430142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116049069852068,17.0765934361259,7.00598620772083,NA,6.28315209177821,NA,NA,NA,NA
"2094",173000,1382000,4175,NA,NA,NA,NA,16.3049161331146,NA,65.8172619860968,NA,NA,NA,4.18140761989555,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3086874944661,11.4948359499928,NA,21.5088259263545,NA,NA,NA,NA
"2095",173000,1390000,3879,NA,12.5558067223075,13.2834517798658,NA,15.8162020277768,NA,41.7038067283043,NA,NA,NA,9.67947279941906,NA,NA,NA,NA,NA,NA,20.8951633534956,NA,NA,25.5064586299872,10.8561841096568,NA,15.8753106698811,NA,NA,NA,NA
"2096",173000,1398000,3583,NA,6.64878456117787,NA,NA,42.4089300580924,NA,10.1463734142863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6764224741377,NA,10.3538078485916,NA,NA,NA,NA
"2097",173000,1406000,3287,NA,9.02778846578204,NA,NA,14.6603093661935,NA,8.27898009202091,NA,NA,NA,19.2373358887451,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.87772538360842,17.4199645250874,NA,14.0354047482343,NA,NA,NA,NA
"2098",181000,822000,24896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86976509313847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099",181000,830000,24600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97016430668921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2100",181000,838000,24304,NA,24.0184687760126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9723438404976,NA,2.35572946396333,NA,NA,NA,NA,NA,NA,NA,NA,17.6069197014814,NA
"2101",181000,846000,24008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58478590698889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2102",181000,854000,23712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0205479623438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2103",181000,862000,23416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2104",181000,870000,23120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7065898154295,NA,NA,14.0962229628235,NA,NA,NA,NA,NA,NA,NA
"2105",181000,878000,22824,NA,4.79423174703931,30.5689780654012,NA,NA,NA,NA,NA,NA,5.40520070733196,NA,NA,NA,NA,19.9708253365235,NA,NA,10.8597131880531,NA,NA,6.57062737583518,NA,NA,NA,NA,NA,27.8744813849421,NA
"2106",181000,886000,22528,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6908113308801,NA,NA,NA,0,NA,NA,NA,0.77459414622005,NA,NA,0.716341781807576,NA,NA,NA,NA,NA,NA,NA
"2107",181000,894000,22232,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5128912843094,NA,NA,NA,NA,NA,NA,NA,2.69296519819072,NA,NA,6.9240066741702,NA,NA,NA,NA,NA,NA,NA
"2108",181000,902000,21936,NA,5.27759255211233,33.8798234112761,NA,NA,NA,NA,NA,NA,15.4681060276167,NA,NA,NA,22.424557621069,8.42121272435903,37.8168151889279,NA,3.65235929188352,NA,NA,14.5711798596449,NA,NA,NA,NA,NA,24.2260111332958,NA
"2109",181000,910000,21640,NA,3.84275712203483,47.5636385653636,NA,NA,NA,NA,NA,NA,39.9705127799966,NA,2.37726135610433,NA,19.9666506463826,19.4735418939741,11.8626552122705,NA,48.576831000168,NA,NA,1.95313750922109,NA,NA,NA,NA,NA,1.63897909619347,0.134086656088727
"2110",181000,918000,21344,NA,20.8291297667637,60.217123734142,NA,NA,NA,NA,0.947773792256565,NA,46.7231541729803,NA,NA,NA,35.8476716909406,14.3180778497444,19.2660690278875,NA,4.21403033149093,NA,NA,29.3891479277638,NA,NA,0.337393554933314,NA,NA,7.05416954115145,NA
"2111",181000,926000,21048,NA,106.318462013157,27.4485617262566,NA,NA,NA,NA,NA,NA,13.0929414662798,NA,NA,NA,9.05348844123361,2.01071621463879,16.2819296695268,NA,12.8820401096378,NA,NA,5.14569231391867,NA,NA,NA,NA,NA,54.2244313762356,NA
"2112",181000,934000,20752,NA,11.1173739518906,22.5623954681692,NA,NA,NA,NA,NA,NA,31.675424526907,NA,NA,NA,NA,6.3438624381351,18.3455846071353,NA,11.1937139549636,NA,NA,5.31806493528521,NA,NA,NA,NA,NA,5.42537808382888,NA
"2113",181000,942000,20456,NA,9.67050754227963,33.8853389337689,NA,NA,NA,NA,0.0880577707557164,NA,26.4937758910522,NA,NA,NA,5.49480147021639,11.0734375900599,34.0407531337451,NA,17.1138249128527,0.0365714623619329,NA,15.0442430354307,NA,NA,NA,NA,NA,NA,0.117918491091272
"2114",181000,950000,20160,NA,17.9529310807031,53.3711395423968,NA,NA,NA,NA,75.9990084030412,NA,48.7824710976703,NA,3.42204988721889,NA,5.4028055662876,12.5195841650685,102.332878370892,NA,17.6855980256796,NA,NA,62.2639102817458,NA,NA,0.00845614027581555,NA,NA,NA,NA
"2115",181000,958000,19864,NA,8.81994712836519,42.3787892526053,NA,NA,NA,NA,NA,NA,7.31157806883327,NA,4.07124375279292,NA,NA,3.85128686528495,23.5713499904135,NA,12.9911767924546,NA,NA,8.72432242822238,NA,NA,NA,NA,NA,86.8209314121198,NA
