"","x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
"2437",213000,1190000,11284,0,0,8.2477693148721,0,250.620901224241,0,0,0,0,0,0,16.0240786042105,0,0,0,0,187.162644733492,0,62.0927041749801,0,1305.24332803178,456.270755480265,18.7243127232403,0,159.914358673724,0,0,0,0
"2438",213000,1198000,10988,0,74.704154280563,0,0,267.150393752643,0,0,140.861893803538,0,0,21.725601309098,108.202765552068,0,0,0,0,34.6128594578571,0,40.1022385451591,0,2332.09697663923,965.587782156622,241.377746942043,0,925.77024224034,0,0,0,0
"2439",213000,1206000,10692,0,91.1835494029878,4.34592694043399,0,599.394468521495,0,0,813.957653062709,0,0,29.0107447885109,293.221310634295,0,0,0,0,18.3424581133311,0,5.00730638113209,0,1938.1808927653,416.780771459172,208.440581284951,0,225.717528006225,0,0,0,0
"2440",213000,1214000,10396,0,267.658113589984,296.6607401003,0,848.723563965796,0,0,923.616821015264,0,0,26.8729685070912,512.818967818167,0,0,0,0,174.33127707468,0,0,0,3367.96976592746,0,15.195615066368,0,522.839452083913,0,0,0,0
"2441",213000,1222000,10100,0,47.5487644578896,380.738041781871,0,1063.10985314784,0,0,109.787329229895,0,0,8.12137907035252,83.5782968872228,0,0,0,41.5016190647108,1013.35684285667,0,0,0,628.491192783518,0,18.4912434497476,0,157.958670005406,0,0,0,0
"2442",213000,1230000,9804,0,56.6991038380127,151.043931956424,0,852.418087803764,0,0,51.1325983115956,0,0,6.82897656338344,92.5781040817455,0,0,0,9.95927000742661,499.806616331752,0,9.41246743297134,0,4775.52753076681,14.8723939404463,92.2350767919938,0,95.6626208689518,0,0,0,0
"2443",213000,1238000,9508,0,13.8039367977349,51.5104304436994,0,160.708411163467,0,0,83.529083743283,0,0,80.5837395968619,1.85879526658743,0,0,0,0,56.5896295336895,0,2.26586760674988,0,617.787664232713,47.5967372264955,82.9251548543584,0,265.328362950934,0,0,0,0
"2444",213000,1246000,9212,0,96.8386790774389,0,0,307.700115260109,0,0,443.213837041159,0,0,0,40.1299795225317,0,0,0,0,32.3649378661431,0,3.8456231965425,0,269.30404918045,140.271658866454,148.046155645703,0,329.512463989354,0,0,0,0
"2445",213000,1254000,8916,0,5.20866682704531,27.1375942342486,0,71.2196048185474,0,0,51.4479864689188,0,0,11.5818101163319,82.5727262137418,0,0,0,0,74.7917784588546,0,105.597273089237,0,373.765681543635,474.516992747602,183.255718542573,0,214.356175440714,0,0,0,0
"2446",213000,1262000,8620,0,164.000039335067,45.4764832543435,0,730.229196532246,0,0,379.621853199672,0,0,53.196930626724,91.9051248738157,0,0,0,0,82.6851360248848,0,23.4658957429276,0,714.449054680889,190.139514654584,181.674960965343,0,278.705479171091,0,0,0,0
"2447",213000,1270000,8324,0,22.3559919075995,2.95453028974997,0,30.4314543353371,0,0,267.773786204939,0,0,25.0788896450743,16.2024242613196,0,0,0,0,17.2195307317293,0,1.76849835409303,0,156.315953177954,45.5167187631333,148.306394952779,0,144.182355647626,0,0,0,0
"2448",213000,1278000,8028,0,189.602215812851,0,0,448.295244629333,0,0,314.256788242184,0,0,0,141.338357739835,0,0,0,0,23.5956366598705,0,0,0,391.442166849468,371.355517446326,318.42450030588,0,703.456853530191,0,0,0,0
"2449",213000,1286000,7732,0,0,314.061970431733,0,2069.99839131425,0,0,764.22674173752,0,0,0,92.2032679954045,0,0,0,16.7284981138596,291.669165276485,0,26.0425379676624,0,1467.3106831151,437.742689400936,563.07860146219,0,331.283322106572,0,0,0,0
"2450",213000,1294000,7436,0,11.5173300730071,60.7242016706219,0,1416.10575562131,0,0,159.589043378858,0,0,15.6239502412212,308.537715204603,0,0,0,0,206.419746136337,0,4.25970222095748,0,160.880927904515,128.445478978146,444.372012821837,0,593.597225814344,0,0,0,0
"2451",213000,1302000,7140,0,133.277092745124,7.42188634435424,0,228.757631583673,0,0,984.619319576001,0,0,11.426520595927,229.943345126276,0,0,0,0,0,0,0,0,27.8922382470964,88.8229532095005,454.143041000103,0,546.630053599937,0,0,0,0.876041770499593
"2452",213000,1310000,6844,0,49.5090739868544,0,0,140.757763139784,0,0,1332.45710169932,0,0,78.7842507785277,215.889908015183,0,0,0,0,0,0,0,0,82.908236119527,130.421767490875,481.225819961048,0,742.377134226346,0,0,0,0
"2453",213000,1318000,6548,0.623619147662751,57.342695331166,0,0,490.751144041883,0,0,299.731592370377,0,0,257.736524895738,58.3509731163233,0,0,0,0,0,0,0,0,201.34671749639,722.44731508003,253.888252897859,0,728.773521319612,0,0,0,6.07498153586813
"2454",213000,1326000,6252,0,1.05447755762925,0,0,24.1731370819383,0,0,72.8670871200978,0,0,0.937099147093823,19.4428210412375,0,0,0,0,3.01841090424477,0,0,0,10.2673686120752,184.383270357641,218.428768853459,0,172.309283654272,0,0,0,0
"2455",213000,1334000,5956,0,0,0,0,93.6841089859455,0,0,108.815787001865,0,0,0,31.5957107421288,0,0,0,0,0,0,0,0,51.8279767822166,2114.87633857703,452.120687554989,0,552.566600424954,0,0,0,7.2656572360756
"2456",213000,1342000,5660,0,2.87172050642844,11.1856428904654,0,220.543511523706,0,0,194.853197623912,0,0,0,41.5833663633095,0,0,0,0,0,0,0,0,559.523031384185,433.231877354397,436.325595586126,0,2608.70886241707,0,0,0,10.3025618988572
"2457",213000,1350000,5364,0,9.74891232951195,0,0,745.087240659675,0,0,174.242843065393,0,0,33.0179793123238,72.7171019883537,0,0,0,0,40.3666336458398,0,1.6421061006157,0,1222.32246510708,1560.20539199079,485.966466302096,0,1811.57878978961,0,0,0,18.8332575967458
"2458",213000,1358000,5068,0,0,0,0,161.447391073087,0,0,67.899481362558,0,0,0,55.1587752624163,0,0,0,0,0,0,0,0,0,43.2611378798749,1206.38598759918,0,1325.88615977114,0,0,0,0.344982598617379
"2459",213000,1366000,4772,0,218.719096484333,228.909639535236,0,273.630752750268,0,0,433.277098233202,0,0,0,216.407041601814,0,0,0,0,0,0,0,0,0,1453.48771992599,1028.28672556514,0,964.084804923966,0,0,0,3.21568289451179
"2460",213000,1374000,4476,0,83.6725121683385,0,0,229.866189691875,0,0,356.258005509096,0,0,0,195.303196035763,0,0,0,0,0,0,0,0,0,415.712824542492,1895.34022323965,0,272.319627938933,0,0,0,0
"2461",213000,1382000,4180,0,0,0,0,0,0,0,0,0,0,0,27.3925668663948,0,0,0,0,0,0,0,0,0,111.492192400869,1179.84503986526,0,535.735234620182,0,0,0,12.490254464202
"2462",213000,1390000,3884,0,0,0,0,43.9679106482665,0,0,1308.14030045829,0,0,2.68692196200538,193.057470709287,0,0,0,0,0,0,0,0,161.093373494138,152.000034677659,891.057121129352,0,238.748500160054,0,0,0,0
"2463",213000,1398000,3588,0,0,0,0,20.5990855428047,0,0,71.4486622178103,0,0,0,5.8718315947608,0,0,0,0,0,0,0,0,0,263.149644938222,0,0,0,0,0,0,0
"2464",221000,814000,25197,0,0,0,0,0,0,0,0,0,0,0.371235505844425,0,0,0,0,0,0,0,0.0355246429628388,0,0,0,0,0,0,0,0,0,0
"2465",221000,822000,24901,0,0,48.0058501159845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.373786325465,0,0,51.5687043645369,0,0,0,0,0,0,0
"2466",221000,830000,24605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.470355865875,0.0291798977832299,0,0,0,0,0,0,0,0,0
"2467",221000,838000,24309,0,0,2.0587157175395,0,0,0,0,0,0,0,51.8813083074793,0,0,0,0,0,0.250280143716225,0,280.365958217763,0,0,0.0214149607512921,0,0,0,0,0,49.8225925899398,0
"2468",221000,846000,24013,0,0,0.0826511264635455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.26841003818,0,0,0.27550125918356,0,0,0,0,0,0,0
"2469",221000,854000,23717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4620325229922,0,0,0.0278276995088802,0,0,0,0,0,0,0
"2470",221000,862000,23421,0,0.262536817943289,0.41289235499343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21030932341655,0,0,0,0,0,0,0,0,0,0
"2471",221000,870000,23125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103086005514717,0,0,0,0,0,0,0,0,0,0
"2472",221000,878000,22829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.407438427277,0,0,0,0,0,0,0,0,0,0
"2473",221000,886000,22533,0,6.65767680618372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.098037003017,0,0,0,0,0,0,0,0,0,0
"2474",221000,894000,22237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2475",221000,902000,21941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6593405903998,0,0,0.043532980021822,0,0,0,0,0,0,0
"2476",221000,910000,21645,0,22.4396708408213,0,0,0,0,0,0,0,0,10.9832565921718,0,0,0,0,21.9399895213376,424.407469817477,0,166.341391528886,0,0,0,0,0,0,0,0,0,0
"2477",221000,918000,21349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4741158361256,0,0,0,0,0,0,0,0,0,0
"2478",221000,926000,21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1298907937055,0,0,0.0358229252834031,0,0,0,0,0,0,0
"2479",221000,934000,20757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2480",221000,942000,20461,0,0,59.4811589297755,0,0,0,0,0,0.884979201291882,0,0,0,0,0,0,0,0,0,3.78185394042034,0,0,58.1456619837562,0,0,0,0,0,0,0
"2481",221000,950000,20165,0,0,0,0,0,0,0,0,0,0,3.29809148578345,0,0,0,0,0,0,0,3.65315952984332,0,0,0.604402971373632,0,0,0,0,0,0,0
"2482",221000,958000,19869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.570006933418,0,0,9.79787700588913,0,0,0,0,0,0,0
"2483",221000,966000,19573,0,0,0,0,9.01885631340706,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.08782258619,0,0,3.03976392067869,0,0,0,0,0,0,0
"2484",221000,974000,19277,0,49.9204162922116,158.694435479655,0,0,0,0,0,0,0,75.9735284784223,0,0,0,0,0,0,0,633.015173287378,0,0,722.603846054644,0,0,0,0,0,11.5937488908591,3.88744009914258
"2485",221000,982000,18981,0,22.2164263708915,0,0,17.8341927204464,0,0,0,0,0,0,0,0,0,0,0,0,0,1946.87156255687,0,0,0,0,0,0,0,0,0,0
"2486",221000,990000,18685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.943974620824,0,0,0.938805411624196,0,0,24.689441765044,0,0,0,0
"2487",221000,998000,18389,0,0,0,0,0.122555737823383,0,0,0,0,0,0,0,0,0,0,0,0,0,530.144914146434,0,0,0,0,0,11.9713794910365,0,0,0,0
"2488",221000,1006000,18093,0,0.0226556480897227,2.28661945966511,0,6.13828207779958,0,0,0,0,0,0.111988611595127,0,0,0,0,0,0,0,101.571940310052,0,0,0.951395890838341,0,0,6.62145476385309,0,0,0,0
"2489",221000,1014000,17797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.612623415546,0,0,5.05811048908182,0,0,238.369059882058,0,0,0,0
"2490",221000,1022000,17501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.554198693981,0,0,0,0,0,102.000804954142,0,0,0,0
"2491",221000,1030000,17205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.499783117337,0,100.540289392347,2.43137444014307,35.786250447066,0,146.634723439072,0,0,0,0
"2492",221000,1038000,16909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.26989302843,0,0,0,0,0,0,0,0,0,0
"2493",221000,1046000,16613,0,0.147649042222707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.08902567477,0,0,1.44774290856551,0,0,2.55954765716253,0,0,0,0
"2494",221000,1054000,16317,0,68.752135947482,91.0144305844965,0,116.463670612717,0,0,0,1.58119341728456,0,107.942107483544,0,0,0,0,26.6395716549203,193.932428654214,0,198.010901669339,0,719.096455071042,225.554679155045,0,0,277.193945821955,0,0,34.1560915813625,0
"2495",221000,1062000,16021,0,278.569549740427,559.466572760993,0,239.223200214409,0,0,0,0,0,217.537703360728,0,0,0,132.964805620048,0,708.134821503049,0,315.044285238679,0,103.409972150372,225.725414538046,0,0,206.146375416992,0,0,110.351121928588,0
"2496",221000,1070000,15725,0,444.383520513179,547.987712990648,0,498.847413687624,0,0,0,0,0,1191.72845090739,0,0,0,7.06239167395945,105.180082737414,1157.86208655654,0,388.316123098872,0,511.480228388719,31.1285338132995,1.39108491067767,0,671.67644795676,0,0,13.9217736835762,0.533138766590321
"2497",221000,1078000,15429,0,48.010588204379,966.351693460935,0,64.8674358391627,0,0,5.95565411953834,0,0,78.1441922453844,0,0,0,0,27.271530200404,374.141818559835,0,465.100684242492,0,1480.22865060833,4.07822712923174,0,0,182.193526814862,0,0,5.36694825834441,0
"2498",221000,1086000,15133,0,33.2781547033668,726.317764555147,0,259.44325516984,0,0,0,0,0,240.7726830389,0,0,0,0,30.7743749365823,162.727469985914,0,239.201307039698,0,2537.09361215396,18.863974103061,0,0,343.27487729545,0,0,86.2784055637944,0
"2499",221000,1094000,14837,0,42.1740042823687,301.378169497919,0,324.698322282839,0,0,0,0,0,110.535123008404,0,0,0,0,1.16121805928208,1652.6862826506,0,332.458505302029,0,2600.75121690351,205.914980907613,0,0,487.13976592311,0,0,0,0
"2500",221000,1102000,14541,0,0,62.1972527826157,0,554.457839939347,0,0,0,0,0,80.6978216561803,618.4434357602,0,0,0,5.0116096148,90.688839642586,0,49.8746325079999,0,229.582834214295,1619.52693880336,139.556629886595,0,546.642794827407,0,0,6.88698980816047,0
"2501",221000,1110000,14245,0,46.5163648458212,46.4862144106503,0,803.661242922167,0,0,0,0,0,82.6833240070636,661.252774420168,0,0,0,21.8585356931694,656.389342552311,0,0,0,2855.84406029851,61.1268959373357,234.467649523991,0,1095.13886196412,0,0,0,0
"2502",221000,1118000,13949,0,329.759125638543,17.1183546173044,0,202.439472444558,0,0,10.1710303054141,0,0,0,329.420161404043,0,0,0,50.2472610081299,380.111173619919,0,91.2907315448752,0,832.400768176534,101.195096274535,490.374080613888,0,1393.92843371097,0,0,0,0
"2503",221000,1126000,13653,0,234.050217656512,3.80524947525332,0,978.333778744075,0,0,0,0,0,33.2654229290947,300.874434957634,0,0,0,179.542426578404,85.6454282926938,0,74.9584151854961,0,575.522299133336,707.892235260521,253.853791935241,0,672.542190741392,0,0,0,0
"2504",221000,1134000,13357,0,286.363135578212,0,0,972.599180213256,0,0,5.64234901454051,0,0,0,187.334886487708,0,0,0,0,151.873333845366,0,975.07513537824,0,1.95231686011808,1155.01952873812,13.7690814980116,0,1057.81608056614,0,0,0,0
"2505",221000,1142000,13061,0,139.005871912024,8.76215584787143,0,1987.25212177619,0,0,154.064649593861,0,0,5.36056366272217,205.762095522449,0,0,0,0,97.1407633802768,0,72.0647732089848,0,261.848295059763,997.352230634666,60.5270748717722,0,1295.26564162411,0,0,0,0
"2506",221000,1150000,12765,0,283.575044510123,77.6795869062448,0,1137.86168021193,0,0,265.620113878624,0,0,28.8114741131911,25.6431774278735,0,0,0,0,181.177054494991,0,106.523074216515,0,497.999787329108,405.758590297758,98.622342787746,0,417.432142923128,0,0,0,0
"2507",221000,1158000,12469,0,44.2235941349865,20.8934184071218,0,313.357956435106,0,0,154.152228673862,0,0,1.14687609109412,27.9388939111626,0,0,0,0,80.5724893083282,0,84.7436020222856,0,248.446235659769,434.808696294874,30.0936601712445,0,215.812147630837,0,0,0,0
"2508",221000,1166000,12173,0,5.40690893728424,0,0,644.423451530583,0,0,346.382045291028,0,0,23.372341494296,0,0,0,0,0,332.929313702195,0,411.347807913402,0,467.404541395188,566.790540106172,105.327331134015,0,508.919463313283,0,0,0,0
"2509",221000,1174000,11877,0,0,0,0,355.954318077389,0,0,0,0,0,0,10.1391111824932,0,0,0,0,95.8515666314831,0,159.609458280254,0,35.4817095031494,38.4471648166005,10.4213960658845,0,149.956219799717,0,0,0,0
"2510",221000,1182000,11581,0,71.3656181740952,18.6164935930227,0,149.455299914543,0,0,585.079881496019,0,0,45.5951664246798,85.5515351533292,0,0,0,0.803423689732214,60.7750328886242,0,102.87977287443,0,69.1526145697726,615.391474840116,75.4275126925552,0,1568.73058066773,0,0,0,0
"2511",221000,1190000,11285,0,0,0,0,353.102143055155,0,0,227.978827761901,0,0,65.6782576570932,30.9308077977557,0,0,0,0,69.6031837963404,0,0,0,0,410.830638601961,168.799799856525,0,1525.59625888506,0,0,0,0
"2512",221000,1198000,10989,0,0,21.3145041012774,0,53.7962164706668,0,0,48.1214637401019,0,0,0.944096957676494,239.722080088412,0,0,0,0,12.7832264194072,0,0,0,0.0328038146468062,8.26506240157113,53.6897864149627,0,677.14080354152,0,0,0,0.0766093581251876
"2513",221000,1206000,10693,0,0,17.7804383405412,0,592.682454328197,0,0,324.732276045489,0,0,27.8405670408686,429.01981926972,0,0,0,0,269.579117614286,0,2.10694112969846,0,536.972176721329,44.5040292970386,180.591591577809,0,279.599994274866,0,7.06049649894977,0,1.18785343656494
"2514",221000,1214000,10397,0,13.4589304319398,17.6529925685494,0,2653.50306179538,0,0,518.466356731104,0,0,38.3938824964608,169.860254308528,0,0,0,5.03654268881911,501.310732263414,0,105.542324279689,0,1470.64252462121,225.223245345858,123.400342314102,0,140.427809579198,0,13.5373888154545,0,0
"2515",221000,1222000,10101,0,224.883536325522,8.4653233856602,0,1970.55010777501,0,0,215.920215550208,0,0,59.085767068305,58.4568788815901,0,0,0,2.81183734296758,457.728699866902,0,0,0,939.342917901908,406.270010664988,91.982048827003,0,205.902189366244,0,0,0,0
"2516",221000,1230000,9805,0,1.36083392623797,29.326952020766,0,325.214854461611,0,0,0,0,0,41.7185481211673,3.38180842146464,0,0,0,2.21970975622485,300.114452752596,0,13.785382523347,0,743.531949954682,213.368706737059,0,0,124.820799663394,0,0,0,0
"2517",221000,1238000,9509,0,0,25.8758571840387,0,123.528059592161,0,0,220.939670924651,0,0,0.471965875136163,2.01173084680509,0,0,0,4.21919545271706,56.9964616300208,0,17.0697578589192,0,1903.96872087749,269.84589331773,21.9094456092041,0,45.8081805925153,0,0,0,0
"2518",221000,1246000,9213,0,42.8476299568108,0,0,162.564593396954,0,0,533.13636638958,0,0,0,5.98890711430931,0,0,0,0,10.4269711539238,0,9.68391921675617,0,1142.57936083662,322.137982942983,51.9605635922814,0,327.039300563145,0,0,0,0
"2519",221000,1254000,8917,0,35.8879091200545,29.0700727853283,0,1214.24585024085,0,0,120.899019589306,0,0,0,125.56881967115,0,0,0,0,179.874384552556,0,104.465892690468,0,1090.51793223015,515.357259292608,62.3940673749916,0,300.873187929867,0,0,0,0
"2520",221000,1262000,8621,0,0,188.676983722003,0,1275.73729415625,0,0,8.77572967207179,0,0,0,158.378144217182,0,0,0,0,616.378974578823,0,103.849506468525,0,2262.61460277417,1654.26613710505,126.202916532508,0,88.1169155271664,0,0,0,0
"2521",221000,1270000,8325,0,43.7503698645414,15.2845775784611,0,842.063166184503,0,0,170.514523216219,0,0,0,44.510453188545,0,0,0,2.37606605039234,136.582122533937,0,121.991714349819,0,1370.90968364449,123.58099228374,43.1416403729719,0,50.1452459016942,0,0,0,0
"2522",221000,1278000,8029,0,84.6680277839673,0,0,431.158979351482,0,0,630.234960172671,0,0,25.4714229250202,24.6318685669463,0,0,0,5.8175671117353,1.40399717525345,0,0,0,503.867740271672,277.565712328425,164.007045463028,0,45.2494914326504,0,0,0,0
"2523",221000,1286000,7733,0,166.869285185826,0,0,243.177975549797,0,0,652.206317429711,0,0,0,470.919689479632,0,0,0,0,33.1175254362695,0,0,0,2379.0703488693,7.48891125082966,119.046488679526,0,267.177795817133,0,0,0,0
"2524",221000,1294000,7437,0,21.322513559307,0,0,212.707203728046,0,0,0.572188553525445,0,0,21.7577786911461,277.634694122063,0,0,0,0,10.8510576357158,0,0,0,797.564579277451,481.974372670495,678.138455365678,0,377.225086453601,0,0,0,0
"2525",221000,1302000,7141,0,55.544374647973,0,0,790.352425513513,0,0,236.454375719639,0,0,293.184935060627,402.772998124488,0,0,0,0,0,0,0,0,68.9718040567849,529.611824784508,314.536258559357,0,885.972583400421,0,0,0,0
"2526",221000,1310000,6845,0,9.20657678882529,0,0,222.282013381923,0,0,542.943580792664,0,0,7.80075582903436,324.898661206457,0,0,0,0,0,0,0,0,40.294507982888,315.599318862555,587.449720491881,0,411.330953698776,0,0,0,0
"2527",221000,1318000,6549,0,40.9476212199515,6.36515221584526,0,197.674911725985,0,0,69.2230315674565,0,0,44.6077078295159,48.1101796464768,0,0,0,0,58.2378348930687,0,81.608491439114,0,42.8262540297842,95.5122647649796,445.146528274858,0,562.837046740427,0,0,0,0.326748692068518
"2528",221000,1326000,6253,0,0.561625156942025,0,0,61.1544384896123,0,0,19.8199649110336,0,0,0.628696350221294,105.728720857008,0,0,0,0,0,0,112.714122694569,0,660.117821110202,849.762694807252,658.391090953734,0,700.740608355249,0,0,0,4.05283897102936
"2529",221000,1334000,5957,0,0,3.5852686119495,0,426.503484925943,0,0,21.2702531903682,0,0,32.6647626843443,0,0,0,0,0,4.91585810062471,0,0,0,201.481557685796,204.616277263663,337.49508543873,0,503.467091197175,0,0,0,0
"2530",221000,1342000,5661,0,0,0,0,1058.49504464329,0,0,93.6699646760513,0,0,157.657923497568,27.3338153953935,0,0,0,0,0,0,12.6009258977983,0,194.729307688233,582.243437457505,294.389407635854,0,755.209555663709,0,0,0,0
"2531",221000,1350000,5365,0,0,0,0,77.1571486473204,0,0,17.9909244800978,0,0,0,18.7293685408959,0,0,0,0,0,0,3.76128171681634,0,77.8109460362264,190.032082644801,678.800217506146,0,1083.48648780988,0,0,0,0
"2532",221000,1358000,5069,0,114.543472137119,113.710311746367,0,155.072430661633,0,0,32.4268609473235,0,0,41.332730229718,5.02744269092486,0,0,0,0,0,0,18.0067312723966,0,234.954598845283,279.482727611213,570.8740496682,0,640.201762530509,0,0,0,6.94088576557896
"2533",221000,1366000,4773,0,5.67703525546658,19.6245698338636,0,206.154923165601,0,0,67.365691905335,0,0,30.8636134082621,195.792920421692,0,0,0,36.6029484821327,0,0,0,0,0,647.354537127725,829.586825405646,0,381.104662837381,0,0,0,1.43302434702703
"2534",221000,1374000,4477,0,65.0350890028545,24.5928945154383,0,360.265364359347,0,0,48.3600693012372,0,0,8.48544326126819,43.5767345539441,0,0,0,0,23.7011841740348,0,0,0,0,743.487728610721,1084.7489466141,0,1185.13964632804,0,0,0,40.9265434437025
"2535",221000,1382000,4181,0.974316712230607,6.6847926306816,0,0,14.7610291060493,0,0,0,0,0,74.6932385253372,304.774156796306,0,0,0,0,0,0,0,0,0,388.926368638436,1066.40437770305,0,50.4761100598233,0,0,0,0
"2536",221000,1390000,3885,0,10.1667757086182,0,0,159.755811626111,0,0,127.896835257662,0,0,0,194.742318543217,0,0,0,0,0,0,0,0,0,241.597592477057,303.004194413059,0,156.610614389676,0,0,0,0
"2537",229000,814000,25198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2538",229000,822000,24902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626111103461361,0,0,0,0,0,0,0,0,0,0
"2539",229000,830000,24606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9454757670854,0,0,0,0,0,0,0,0,0,0
"2540",229000,838000,24310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.753352696975,0,0,0,0,0,0,0,0,0,0
"2541",229000,846000,24014,0,0,19.1863294131444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0232133274415,0,0,0,0,0,0,0,0,0,0
"2542",229000,854000,23718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78731183132407,0,0,0,0,0,0,0,0,0,0
"2543",229000,862000,23422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445690986704002,0,0,0,0,0,0,0,0,0,0
"2544",229000,870000,23126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93737572079909,0,0,0,0,0,0,0,0,0,0
"2545",229000,878000,22830,0,0,17.5009215596885,0,0,0,0,0,0,0,67.6933050417398,0,0,0,7.89973019216133,21.0675358480077,0,0,822.653930496789,0,0,178.269861048072,0,0,0,0,0,0,0
"2546",229000,886000,22534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2547",229000,894000,22238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50009530929374,0,0,0,0,0,0,0,0,0,0
"2548",229000,902000,21942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7878896727918,0,0,0,0,0,0,0,0,0,0
"2549",229000,910000,21646,0,0,0,0,0,0,0,0,0,0,3.34004652546197,0,0,0,0,9.02553187300899,0,0,360.705664876823,0,0,8.17775087440336,0,0,0,0,0,5.51286158763545,0
"2550",229000,918000,21350,0,0,201.098567961783,0,0,0,0,0,0,0,119.494348268742,0,0,0,0,2.45623846138492,0,0,90.8740662714853,0,0,8.14292077049933,0,0,0,0,0,0.234346876740285,0
"2551",229000,926000,21054,0,0,34.1012821136815,0,0,0,0,0,4.55101459029377,0,0,0,0,0,0,0,0,0,7.07185987604227,0,0,0,0,0,0,0,0,0,0
"2552",229000,934000,20758,0,0,5.04540520160654,0,0,0,0,0,0,0,127.962619443335,0,0,0,0,0,0,0,172.188964710766,0,0,42.1151589897654,0,0,0,0,0,0,0
"2553",229000,942000,20462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.91139537643,0,0,59.6784185507118,0,0,0,0,0,0,0
"2554",229000,950000,20166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5280340887601,0,0,0,0,0,0,0,0,0,0
"2555",229000,958000,19870,0,9.27375348276462,0,0,0,0,0,0,0,0,37.0890500493978,0,34.0775071906013,0,0,0,17.0983476034378,0,696.744399829238,0,0,0,0,0,0,0,0,0,0
"2556",229000,966000,19574,0,10.3941991578566,12.8354224406557,0,0,0,0,0,0,0,35.1344216230433,0,0,0,0,0,36.0325364914612,0,1234.03329781901,0,0,11.8693866736219,0,0,0,0,0,0,0
"2557",229000,974000,19278,0,110.797129093938,35.559744382253,0,0,0,0,0,0,0,85.4907102472146,0,9.17348111422841,0,0,0,1.90834213897992,0,1253.77725837,0,0,0,0,0,0,0,0,0,4.82541282977851
"2558",229000,982000,18982,0,0,6.77909973402833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.81672664458,0,0,0,0,0,69.5138617787439,0,0,0,0
"2559",229000,990000,18686,0,1.14686123138094,0,0,0,0,0,0,0,0,0.753458013313427,0,0,0,0,0.753458013313427,0,0,706.850626089557,0,0,14.775008819465,0,0,13.8911033620297,0,0,0,0
"2560",229000,998000,18390,0,0,41.9438317595405,0,0.144191568621098,0,0,0,0,0,29.5889394564109,0,0,0,0,0,0,0,363.573308965748,0,0,6.62154848488354,0,0,29.7266456534964,0,0,0,0
